;index;user_id;user_started_date;monthly_price;coverage_types_selected;coverages_selected;area
522;1129;c40d4850013e8351091314c7b29c4e339dad30c8;2019-08-04 17:49:03.276;177.0;['NBFRL', 'NTHFT', 'HealthDentalType', 'NACOM', 'NLIAB', 'NUTLWA', 'HealthPermanentInjuryType'];['Brand', 'Tyveri og Hærværk', 'Tandskade', 'Computer & tablet', 'Ansvar', 'Vandskade', 'Varigt men'];København
523;59;4430b2e7813e1b55e961b1a43ac817c29e91ccbb;2019-03-31 22:00:00.000;212.0;['NTHFT', 'NUTLWA', 'NLEGL', 'NAFUR', 'NBKET', 'NLIAB', 'NBFRL', 'NUTLWE', 'NATCL', 'HealthDentalType'];['Tyveri og Hærværk', 'Vandskade', 'Retshjælp', 'Møbler', 'Cykeltyveri', 'Ansvar', 'Brand', 'Vejrskade', 'Kælder- og loftsrum', 'Tandskade'];København
524;1309;82d4329824994d2a3367f1dbfe43feb91db31739;2018-09-22 11:54:22.077;123.0;['NAMOB', 'NBFRL', 'NUTLWA', 'NTHFT', 'NLIAB'];['Mobiltelefon', 'Brand', 'Vandskade', 'Tyveri og Hærværk', 'Ansvar'];København
525;33229;9ac05fd9cc73c5423a6d8e12cf6a37372191c544;2020-10-06 17:44:44.443;90.0;['NLIAB', 'NTHFT', 'NBFRL', 'NUTLWA'];['Ansvar', 'Tyveri og Hærværk', 'Brand', 'Vandskade'];Sydøstsjælland mv.
526;1340;7e69ae2d6d21ba4c0ddd8731b7013a1c54b13d73;2018-09-25 17:08:57.284;152.0;['NACOM', 'NBFRL', 'NUTLWA', 'NATCL', 'NAMOB', 'NTHFT', 'NLIAB', 'NUTLWE'];['Computer & tablet', 'Brand', 'Vandskade', 'Kælder- og loftsrum', 'Mobiltelefon', 'Tyveri og Hærværk', 'Ansvar', 'Vejrskade'];København
527;33327;ff7675145adc7b4882dcb186c3dcc4ce38050cc1;2020-10-09 12:57:38.855;29.0;['NLIAB', 'NAOEL', 'NACOM'];['Ansvar', 'TV & HiFi', 'Computer & tablet'];København
528;34237;dc43228d7980d262e2452d90c61d3e67001646c9;2020-11-10 23:46:16.555;111.0;['HealthDentalType', 'HealthPermanentInjuryType'];['Tandskade', 'Varigt men'];København
529;33414;77a7f28f17aed3e6430d4a4dc1dd0dfd80bb6c91;2020-11-30 23:00:00.000;218.0;['NBKET', 'NUTLWE', 'NATCL', 'HealthDentalType', 'NLIAB', 'HealthPermanentInjuryType', 'NTHFT', 'NBFRL'];['Cykeltyveri', 'Vejrskade', 'Kælder- og loftsrum', 'Tandskade', 'Ansvar', 'Varigt men', 'Tyveri og Hærværk', 'Brand'];Østjylland
530;9070;91ed80a2ea767eabc748ee3751a4c68bcfceb852;2019-06-14 17:31:01.180;65.0;['NLIAB', 'NUTLWA', 'NTHFT', 'NBFRL'];['Ansvar', 'Vandskade', 'Tyveri og Hærværk', 'Brand'];Nordjylland
531;35080;26d26a5d64c28efc289bc5549010a3c9cff80358;2020-12-16 20:48:25.532;146.0;['NUTLWA', 'NBFRL', 'NLIAB', 'NTHFT', 'HealthPermanentInjuryType'];['Vandskade', 'Brand', 'Ansvar', 'Tyveri og Hærværk', 'Varigt men'];Østjylland
532;3213;6c94670146030fcd618614bafbc1cf650dfea57a;2019-03-31 22:00:00.000;177.0;['NATCL', 'NTHFT', 'NLIAB', 'HealthDentalType', 'NACOM', 'NTEXT', 'NBFRL', 'NUTLWA', 'HealthPermanentInjuryType'];['Kælder- og loftsrum', 'Tyveri og Hærværk', 'Ansvar', 'Tandskade', 'Computer & tablet', 'Udland & Bagage', 'Brand', 'Vandskade', 'Varigt men'];København
533;26239;f7b625f88451bdf550d7162b99e99daee1a03325;2020-02-28 13:28:25.604;52.0;['NLIAB', 'NBFRL', 'NTHFT', 'NUTLWA'];['Ansvar', 'Brand', 'Tyveri og Hærværk', 'Vandskade'];Sydvestjylland
534;36240;2b5f100276f6ff21dea42091d367eb9858c44f2e;2021-01-24 11:00:00.000;150.0;['NBFRL', 'NAOEL', 'GlassBreakageType', 'NLIAB', 'NUTLWE', 'NLEGL', 'NACOM', 'NTHFT', 'NUTLWA'];['Brand', 'TV & HiFi', 'Glas & Sanitet', 'Ansvar', 'Vejrskade', 'Retshjælp', 'Computer & tablet', 'Tyveri og Hærværk', 'Vandskade'];Østjylland
535;12790;c9ffa3c245c472ddcb4f34b992a1aad23b5d2320;2019-10-01 12:47:42.654;423.0;['NLIAB', 'NTHFT', 'NUTLWA', 'NBFRL'];['Ansvar', 'Tyveri og Hærværk', 'Vandskade', 'Brand'];Vestjylland
536;9308;d46f9af36f235000fb5ebe5e4fdcc23282ddfc4c;2019-07-31 22:00:00.000;585.0;['NTHFT', 'NLEGL', 'NBFRL', 'HealthDentalType', 'NACOM', 'NAMOB', 'NLIAB', 'NUTLWA', 'NUTLWE', 'NAFUR', 'HealthPermanentInjuryType', 'NAOEL'];['Tyveri og Hærværk', 'Retshjælp', 'Brand', 'Tandskade', 'Computer & tablet', 'Mobiltelefon', 'Ansvar', 'Vandskade', 'Vejrskade', 'Møbler', 'Varigt men', 'TV & HiFi'];Fyn
537;16272;77c8dd251ba7e26033617d4652528a7c02a635c4;2019-10-01 10:00:00.000;15.0;['HovdingType'];['Hövding'];København
538;26572;f6ada4a510d50fab5e0d69798a6957b7d5fb26ef;2020-04-12 20:55:53.972;146.0;['NLIAB', 'NAMOB', 'NUTLWA', 'NTHFT'];['Ansvar', 'Mobiltelefon', 'Vandskade', 'Tyveri og Hærværk'];København
539;814;ff7dc125afd07f6dd43da9fa8a09809e96d41789;2018-07-31 22:00:00.000;123.0;['NTHFT', 'NLIAB', 'NBKET', 'NACOM', 'NBFRL', 'NUTLWA'];['Tyveri og Hærværk', 'Ansvar', 'Cykeltyveri', 'Computer & tablet', 'Brand', 'Vandskade'];Østjylland
540;20266;639564eba8b92ac55a939e2dbdf7b39371b474d4;2019-11-25 21:43:01.749;131.0;['HealthDentalType', 'NAMOB', 'HealthPermanentInjuryType', 'NACOM', 'NACLO'];['Tandskade', 'Mobiltelefon', 'Varigt men', 'Computer & tablet', 'Tøj & sko'];København
541;305;513e87994733a43a8330555c372e72d80a8ee524;2018-05-30 21:18:33.406;336.0;['NAMOB', 'NTHFT', 'NLIAB', 'NATCL', 'NBKET', 'NAGLS', 'NACOM', 'NBFRL', 'NUTLWA', 'NTEXT', 'NACLO', 'NAFUR'];['Mobiltelefon', 'Tyveri og Hærværk', 'Ansvar', 'Kælder- og loftsrum', 'Cykeltyveri', 'Briller', 'Computer & tablet', 'Brand', 'Vandskade', 'Udland & Bagage', 'Tøj & sko', 'Møbler'];København
542;6584;84e65cf52d5c92ca8ede9eb258de53c65af39d4f;2019-10-01 12:25:16.924;216.0;['NUTLWA', 'NTHFT', 'NLIAB', 'NBFRL', 'HealthDentalType', 'NBKET', 'NLEGL', 'NUTLWE', 'NACOM', 'HealthPermanentInjuryType'];['Vandskade', 'Tyveri og Hærværk', 'Ansvar', 'Brand', 'Tandskade', 'Cykeltyveri', 'Retshjælp', 'Vejrskade', 'Computer & tablet', 'Varigt men'];København
543;28337;2f817a655110389aeec3c863da22db43172b3fd7;2020-05-24 19:21:31.581;74.0;['NLIAB', 'NTHFT', 'NUTLWE', 'NBFRL', 'NUTLWA'];['Ansvar', 'Tyveri og Hærværk', 'Vejrskade', 'Brand', 'Vandskade'];Nordjylland
544;10310;cacbff3c701edbbd37072045c5494c915bc4a0f1;2019-07-03 10:23:28.389;58.0;['HealthPermanentInjuryType', 'NLIAB'];['Varigt men', 'Ansvar'];Østjylland
545;19554;39575effbb29de8cdf45d5e38ea6254f953a3e3a;2020-01-01 06:15:05.441;75.0;['NLIAB', 'NTHFT', 'NBFRL'];['Ansvar', 'Tyveri og Hærværk', 'Brand'];København
546;11421;553cc8e33e38538c1415bba574edc487be05b41b;2019-07-18 23:06:10.000;90.0;['NAMOB', 'NLIAB'];['Mobiltelefon', 'Ansvar'];Østjylland
547;12673;439464cc0ed1f5e07a0827ad645d024d06c3c1c2;2019-08-09 11:12:06.607;113.0;['NBFRL', 'NUTLWA', 'NLIAB', 'NTHFT', 'HealthPermanentInjuryType'];['Brand', 'Vandskade', 'Ansvar', 'Tyveri og Hærværk', 'Varigt men'];Østjylland
548;30617;0ef0d7d553fdde12ca47affa02f8da4c5363835a;2020-08-01 10:00:00.000;294.0;['NUTLWA', 'NBFRL', 'NTHFT', 'NUTLWE', 'HealthPermanentInjuryType', 'HeadPhonesType', 'NAMOB', 'NLIAB', 'NACOM', 'HealthDentalType'];['Vandskade', 'Brand', 'Tyveri og Hærværk', 'Vejrskade', 'Varigt men', 'Høretelefoner', 'Mobiltelefon', 'Ansvar', 'Computer & tablet', 'Tandskade'];Østjylland
549;26775;af52dc7013e3d1419f2aebe654d18a8e59465838;2020-03-15 08:30:50.759;140.0;['NACOM', 'NAMOB', 'NBKET', 'NTHFT', 'HealthDentalType', 'NAOEL', 'NLIAB', 'NUTLWA'];['Computer & tablet', 'Mobiltelefon', 'Cykeltyveri', 'Tyveri og Hærværk', 'Tandskade', 'TV & HiFi', 'Ansvar', 'Vandskade'];Sydøstjylland
550;10020;c25aa5c28c64071130b0925d5e2621614bca0aba;2019-12-05 06:54:59.744;68.0;['NLIAB', 'NTHFT', 'NACOM'];['Ansvar', 'Tyveri og Hærværk', 'Computer & tablet'];Østjylland
551;12817;7fc09f580efca81b02bba3144df5ddc8d01c4e6f;2019-09-02 20:19:28.424;209.0;['NACOM', 'HealthDentalType', 'NUTLWE', 'NTHFT', 'NLIAB', 'NUTLWA', 'NAGLS', 'NAMOB', 'HealthPermanentInjuryType', 'NBKET', 'NBFRL', 'NLEGL'];['Computer & tablet', 'Tandskade', 'Vejrskade', 'Tyveri og Hærværk', 'Ansvar', 'Vandskade', 'Briller', 'Mobiltelefon', 'Varigt men', 'Cykeltyveri', 'Brand', 'Retshjælp'];Vestjylland
552;12233;d96c7375aa099333137426cd8ad3a2682268b1de;2019-07-30 03:15:45.381;58.0;['NAMOB', 'NAGLS', 'NACOM'];['Mobiltelefon', 'Briller', 'Computer & tablet'];Fyn
553;31983;48d6d55bc1681f7897d4b774e9cff791ce9085e2;2020-09-13 22:35:20.440;107.0;['NTHFT', 'NBFRL', 'NBKET', 'NLIAB', 'NUTLWA', 'GlassBreakageType'];['Tyveri og Hærværk', 'Brand', 'Cykeltyveri', 'Ansvar', 'Vandskade', 'Glas & Sanitet'];Østjylland
554;13980;4a3b1dfa916f6b04f5d843b8c55f3c63335284c1;2019-08-21 22:00:00.000;114.0;['HealthDentalType', 'NTHFT', 'NACOM', 'HealthPermanentInjuryType', 'NLIAB'];['Tandskade', 'Tyveri og Hærværk', 'Computer & tablet', 'Varigt men', 'Ansvar'];Nordjylland
555;11583;3bd9d176a9113c83f1ff2cb3c3bf233aae325d8e;2019-07-19 06:39:14.190;76.0;['NAMOB', 'NAOEL', 'NACOM'];['Mobiltelefon', 'TV & HiFi', 'Computer & tablet'];Nordjylland
556;27534;ba4c8ae4fd71a4c5501067523a48d5f7cca23354;2020-04-25 12:56:14.452;90.0;['NLIAB', 'NTHFT', 'HealthDentalType', 'NBFRL', 'NUTLWA'];['Ansvar', 'Tyveri og Hærværk', 'Tandskade', 'Brand', 'Vandskade'];København
557;26035;10bb2480cbee9f5d3c0c1b40752ed67b6032ee44;2020-07-01 10:00:00.000;90.0;['NUTLWA', 'GlassBreakageType', 'NUTLWE', 'NBFRL', 'NLIAB', 'NTHFT'];['Vandskade', 'Glas & Sanitet', 'Vejrskade', 'Brand', 'Ansvar', 'Tyveri og Hærværk'];Østjylland
558;36926;fbe484744359e5f2e079150fbd4e75ff00806a85;2021-02-11 11:03:49.377;202.0;['HealthPermanentInjuryType', 'NTHFT', 'NACOM', 'NUTLWA', 'NAGLS', 'NAMOB', 'NBFRL', 'NLIAB'];['Varigt men', 'Tyveri og Hærværk', 'Computer & tablet', 'Vandskade', 'Briller', 'Mobiltelefon', 'Brand', 'Ansvar'];København
559;13570;4c869fa985b3212ad5032dac22209068c2cbd73e;2019-08-16 17:03:36.948;82.0;['NAMOB'];['Mobiltelefon'];Sydøstsjælland mv.
560;7262;fea4c93477e8bc37ae67ebeb79543c840240df3a;2019-06-30 22:00:00.000;50.0;['NLIAB', 'NUTLWA', 'NTHFT', 'NBFRL'];['Ansvar', 'Vandskade', 'Tyveri og Hærværk', 'Brand'];Vestjylland
561;4235;a3e48e13bf49ceebe0565c1221ad1b284857cf85;2019-04-30 22:00:00.000;306.0;['NTHFT', 'NATCL', 'NUTLWE', 'NBFRL', 'NACLO', 'HealthDentalType', 'NAMOB', 'NAOEL', 'NUTLWA', 'NLIAB', 'NLEGL', 'NAGLS', 'NAFUR', 'HealthPermanentInjuryType', 'NACOM'];['Tyveri og Hærværk', 'Kælder- og loftsrum', 'Vejrskade', 'Brand', 'Tøj & sko', 'Tandskade', 'Mobiltelefon', 'TV & HiFi', 'Vandskade', 'Ansvar', 'Retshjælp', 'Briller', 'Møbler', 'Varigt men', 'Computer & tablet'];Østjylland
562;22369;855a06c87ef8714354fe4c9f8a9fae0e8e7e81b5;2021-02-27 15:20:54.066;127.0;['HealthPermanentInjuryType', 'NBFRL', 'NTHFT', 'NUTLWA', 'NLIAB', 'HealthDentalType'];['Varigt men', 'Brand', 'Tyveri og Hærværk', 'Vandskade', 'Ansvar', 'Tandskade'];Østjylland
563;14791;1e4c2bdb16d2e7d0f55c8c8fbde0a881477dbdc0;2019-09-17 17:11:11.363;307.0;['NACOM', 'HealthDentalType', 'NLIAB', 'NUTLWA', 'NAMOB', 'HealthPermanentInjuryType', 'NBFRL', 'NTHFT', 'NUTLWE'];['Computer & tablet', 'Tandskade', 'Ansvar', 'Vandskade', 'Mobiltelefon', 'Varigt men', 'Brand', 'Tyveri og Hærværk', 'Vejrskade'];Nordjylland
564;22831;ce89bc38aa5a166a30e75b55f8828bfa00b5615f;2020-01-31 23:00:00.000;288.0;['NAMOB', 'HealthPermanentInjuryType', 'NUTLWA', 'NBFRL', 'HealthDentalType', 'NTHFT', 'NLEGL', 'NLIAB'];['Mobiltelefon', 'Varigt men', 'Vandskade', 'Brand', 'Tandskade', 'Tyveri og Hærværk', 'Retshjælp', 'Ansvar'];Sydøstsjælland mv.
565;13061;da20e5f41710764e193ce5a0133039f4e72a2b21;2019-12-22 10:45:46.607;153.0;['NAMOB', 'NUTLWA', 'NUTLWE', 'HealthDentalType', 'NLIAB', 'NTHFT', 'NBFRL', 'NAFUR'];['Mobiltelefon', 'Vandskade', 'Vejrskade', 'Tandskade', 'Ansvar', 'Tyveri og Hærværk', 'Brand', 'Møbler'];København
566;4553;dd850d5aad683cb312b11e5f826b28e9063c75e1;2019-04-07 22:00:00.000;195.0;['NBFRL', 'NUTLWA', 'NTHFT', 'NLIAB'];['Brand', 'Vandskade', 'Tyveri og Hærværk', 'Ansvar'];København
567;12843;2535ff0451d9d9dbf1ec24b3a94faaadb2555dde;2019-09-01 16:43:06.067;136.0;['HeadPhonesType', 'NACOM', 'NUTLWE', 'NUTLWA', 'HealthDentalType', 'NACAM', 'NTHFT', 'NBFRL', 'NLIAB'];['Høretelefoner', 'Computer & tablet', 'Vejrskade', 'Vandskade', 'Tandskade', 'Kamera', 'Tyveri og Hærværk', 'Brand', 'Ansvar'];København
568;27292;c97c990e2ae601fee4ebe8869d9f958df318bf14;2020-04-13 08:41:29.449;75.0;['NLIAB', 'HealthDentalType', 'NACOM', 'HealthPermanentInjuryType'];['Ansvar', 'Tandskade', 'Computer & tablet', 'Varigt men'];København
569;11057;85a13aa49f8dff54b66992019ef9fa1c9ab6d9ca;2019-07-31 22:00:00.000;134.0;['NLIAB', 'NBFRL', 'NAMOB', 'NTHFT', 'NUTLWA'];['Ansvar', 'Brand', 'Mobiltelefon', 'Tyveri og Hærværk', 'Vandskade'];Østjylland
570;2072;bb1b233fee4c400243cfde65ad92960ad858fa84;2019-03-02 21:12:50.193;139.0;['NTHFT', 'NLIAB', 'NAOEL', 'NATCL', 'NBFRL', 'NUTLWA'];['Tyveri og Hærværk', 'Ansvar', 'TV & HiFi', 'Kælder- og loftsrum', 'Brand', 'Vandskade'];Fyn
571;21176;eececab4926af8683f0471e5cf0aa9e7c6d3c85d;2019-11-30 23:00:00.000;16.0;['NLIAB', 'NUTLWA'];['Ansvar', 'Vandskade'];København
572;11897;79838340cb8d752d85d378a5ebf37f4fac1daeae;2019-09-29 09:34:37.269;156.0;['NTHFT', 'NBFRL', 'HealthDentalType', 'NLIAB', 'HealthPermanentInjuryType'];['Tyveri og Hærværk', 'Brand', 'Tandskade', 'Ansvar', 'Varigt men'];Østjylland
573;25378;f89c4023eec454e2da666a00a29634552a773658;2020-02-07 06:30:02.862;245.0;['NLIAB', 'GlassBreakageType', 'NUTLWE', 'NUTLWA', 'NAMOB', 'NAFUR', 'HealthPermanentInjuryType', 'NTHFT', 'NLEGL', 'NATCL', 'NBFRL', 'NAOEL', 'NACOM', 'NACLO', 'HealthDentalType'];['Ansvar', 'Glas & Sanitet', 'Vejrskade', 'Vandskade', 'Mobiltelefon', 'Møbler', 'Varigt men', 'Tyveri og Hærværk', 'Retshjælp', 'Kælder- og loftsrum', 'Brand', 'TV & HiFi', 'Computer & tablet', 'Tøj & sko', 'Tandskade'];Østjylland
574;26937;903539c429413bf1eeea6a67b895430cac21c011;2020-03-25 19:41:28.339;139.0;['NUTLWA', 'NLIAB', 'NBFRL', 'NTHFT'];['Vandskade', 'Ansvar', 'Brand', 'Tyveri og Hærværk'];København
575;8006;41a1ade46bf940b08934b2675486e898db42f991;2019-05-19 16:57:12.336;123.0;['NTHFT', 'NLIAB', 'NBFRL', 'NUTLWA'];['Tyveri og Hærværk', 'Ansvar', 'Brand', 'Vandskade'];Sydøstjylland
576;32102;f4336f09c176aa4adb2ba7772f8b96c69946d412;2020-09-07 22:33:10.100;15.0;['HovdingType'];['Hövding'];København
577;37528;2ed97926aa55c048f8656379dfac6dd3f8e73fd9;2021-03-03 13:38:34.457;92.0;['NTHFT', 'HealthDentalType', 'NUTLWA', 'NBFRL', 'NLIAB'];['Tyveri og Hærværk', 'Tandskade', 'Vandskade', 'Brand', 'Ansvar'];Østjylland
578;21099;82267c8effa490d2ad10c3612220f1851cc86b6b;2020-02-27 15:27:17.000;77.0;['NTHFT', 'HealthDentalType', 'NLIAB', 'HovdingType'];['Tyveri og Hærværk', 'Tandskade', 'Ansvar', 'Hövding'];København
579;20828;74d5551a13ef9d053f07666294f676d8591c5e24;2019-11-18 15:17:56.768;15.0;['HovdingType'];['Hövding'];København
580;7605;855325aea499fdda6474a56576312791d0b75067;2019-05-09 15:36:58.226;77.0;['HealthDentalType', 'NLIAB', 'NUTLWA', 'NACOM', 'NBFRL', 'NTHFT'];['Tandskade', 'Ansvar', 'Vandskade', 'Computer & tablet', 'Brand', 'Tyveri og Hærværk'];Vestjylland
581;1462;63fedc110c49b5b12c5199083bc42cb0e448f6a1;2018-10-01 12:03:18.199;45.0;['NAMOB'];['Mobiltelefon'];København
582;29991;1ad7f97e27d88fae1d7674370dc36a7af1538175;2021-01-11 16:42:21.459;79.0;['HealthPermanentInjuryType', 'NLIAB', 'NBFRL', 'NUTLWA'];['Varigt men', 'Ansvar', 'Brand', 'Vandskade'];Østjylland
583;35041;d71268fd90b48e6508cbd4607e6b9a41f1d6af2e;2021-02-28 23:00:00.000;216.0;['NBFRL', 'NTHFT', 'NLIAB', 'HealthPermanentInjuryType', 'NUTLWA'];['Brand', 'Tyveri og Hærværk', 'Ansvar', 'Varigt men', 'Vandskade'];København
584;1362;157209a34bfa8af974ed9438dba4f602a591b89f;2018-10-31 23:00:00.000;325.0;['NACOM', 'NAOEL', 'NBFRL', 'NUTLWA', 'NBKET', 'NAMOB', 'NACAM', 'NTHFT', 'NLIAB', 'NLEGL'];['Computer & tablet', 'TV & HiFi', 'Brand', 'Vandskade', 'Cykeltyveri', 'Mobiltelefon', 'Kamera', 'Tyveri og Hærværk', 'Ansvar', 'Retshjælp'];København
585;6863;093f54827b9f320128f917c08c39c6f6404582b5;2019-05-01 10:00:00.000;64.0;['NAMOB', 'NACOM', 'NLIAB'];['Mobiltelefon', 'Computer & tablet', 'Ansvar'];Østjylland
586;23253;506b44fc23945941705f61671d04e159e4c0ba07;2020-02-29 23:00:00.000;144.0;['NAMOB', 'NLEGL', 'NLIAB', 'NAFUR', 'HealthDentalType', 'NACOM', 'NBFRL', 'NTHFT', 'NUTLWA', 'NAGLS'];['Mobiltelefon', 'Retshjælp', 'Ansvar', 'Møbler', 'Tandskade', 'Computer & tablet', 'Brand', 'Tyveri og Hærværk', 'Vandskade', 'Briller'];Vestjylland
587;8073;921e44ad77d7bb22b43e85be3cac887fddf4f0b3;2019-06-01 09:18:35.000;54.0;['NLIAB', 'NAMOB'];['Ansvar', 'Mobiltelefon'];København
588;8787;f0124bb9dd9d1f49e8e4fdb5a5f9fd2e6f8f22da;2020-12-18 15:14:44.756;48.0;['NLIAB', 'NTHFT'];['Ansvar', 'Tyveri og Hærværk'];Vestsjælland
589;7852;3a33759e217b02eab8a304a29ff676db21add6a6;2019-05-15 12:28:11.409;181.0;['HealthPermanentInjuryType', 'NACAM', 'NLIAB', 'NUTLWA', 'NAMOB', 'NBFRL', 'NTHFT'];['Varigt men', 'Kamera', 'Ansvar', 'Vandskade', 'Mobiltelefon', 'Brand', 'Tyveri og Hærværk'];Fyn
590;10565;c37041320c1b7b9bb94cb0ed75d989189fac7564;2019-07-06 07:01:59.273;106.0;['NAGLS', 'NTHFT', 'NLEGL', 'NLIAB', 'NBFRL'];['Briller', 'Tyveri og Hærværk', 'Retshjælp', 'Ansvar', 'Brand'];Fyn
591;12716;7a3f8886d9c5eb0df5ce84e0779b286b84c83a29;2019-09-30 22:00:00.000;200.0;['NBFRL', 'NTHFT', 'HealthDentalType', 'NAMOB', 'NLIAB', 'HealthPermanentInjuryType', 'NAFUR', 'NACOM'];['Brand', 'Tyveri og Hærværk', 'Tandskade', 'Mobiltelefon', 'Ansvar', 'Varigt men', 'Møbler', 'Computer & tablet'];Fyn
592;8449;31474b1729c13c9073a08dccd895d40ad1759588;2019-08-17 12:26:00.956;75.0;['NTHFT', 'NBFRL', 'NUTLWA', 'NLIAB'];['Tyveri og Hærværk', 'Brand', 'Vandskade', 'Ansvar'];Sydøstjylland
593;32210;3953b44fdc2f715088f23652712ac45bbf6a6053;2020-09-10 18:14:31.953;122.0;['HealthPermanentInjuryType', 'NTHFT', 'NLIAB', 'HealthDentalType', 'NBFRL', 'NLEGL', 'NUTLWA'];['Varigt men', 'Tyveri og Hærværk', 'Ansvar', 'Tandskade', 'Brand', 'Retshjælp', 'Vandskade'];Nordjylland
594;6093;235930160dfb898d4c5c2d37bc965a07595cf3fb;2019-10-02 18:00:40.000;185.0;['HealthDentalType', 'NACOM', 'HealthPermanentInjuryType', 'NAMOB'];['Tandskade', 'Computer & tablet', 'Varigt men', 'Mobiltelefon'];Nordsjælland
595;16799;04e75e76b3ad8b8c348525bc398a89d66988f731;2019-09-23 15:02:51.458;70.0;['HovdingType', 'HealthDentalType', 'NLIAB', 'HealthPermanentInjuryType'];['Hövding', 'Tandskade', 'Ansvar', 'Varigt men'];Østjylland
596;29495;3747f0c37ec73a6b79d13c742fd370ad2636725f;2020-06-30 19:30:35.166;189.0;['NLIAB', 'NTHFT', 'NAMOB', 'NBFRL', 'NUTLWA', 'NACOM'];['Ansvar', 'Tyveri og Hærværk', 'Mobiltelefon', 'Brand', 'Vandskade', 'Computer & tablet'];København
597;13952;2855526d2ce40f18ba41990c7a3b39539514e903;2019-10-31 23:00:00.000;219.0;['NLIAB', 'NTHFT', 'NUTLWE', 'NBFRL', 'NAMOB', 'HeadPhonesType', 'NUTLWA', 'NBKET', 'NLEGL', 'NAGLS', 'NAOEL', 'HealthDentalType'];['Ansvar', 'Tyveri og Hærværk', 'Vejrskade', 'Brand', 'Mobiltelefon', 'Høretelefoner', 'Vandskade', 'Cykeltyveri', 'Retshjælp', 'Briller', 'TV & HiFi', 'Tandskade'];Østjylland
598;14825;4a67047b5a7d54233c8f40fc7669907e3e1c2dac;2019-08-30 10:41:04.112;36.0;['NBKET'];['Cykeltyveri'];København
599;7908;0a30af6e209a6652567f9ceaf822d5d96f4fbce3;2019-05-15 22:00:00.000;27.0;['NLIAB', 'NAOEL', 'NACOM'];['Ansvar', 'TV & HiFi', 'Computer & tablet'];København
600;25033;23fc5c10695d36ceda35478d41a3fd061035c268;2020-02-19 22:16:17.569;6.0;['NLIAB'];['Ansvar'];Vestsjælland
601;9740;29e97d9569be418f37768d8bd62538389b15ccc8;2019-06-27 11:12:46.292;109.0;['NBFRL', 'NUTLWA', 'NLIAB', 'NTHFT'];['Brand', 'Vandskade', 'Ansvar', 'Tyveri og Hærværk'];Østjylland
602;20989;0e0d81eed263082c3ef86ee8d518b72e77133cfb;2019-11-20 17:07:47.949;76.0;['NLIAB', 'NTHFT', 'NBFRL', 'NUTLWA'];['Ansvar', 'Tyveri og Hærværk', 'Brand', 'Vandskade'];Nordjylland
603;5853;61132fa6712f9078b812d0c2e459a5e489be08ff;2020-03-15 21:14:46.367;195.0;['NLIAB', 'NTHFT', 'HealthDentalType', 'NUTLWA', 'NBFRL', 'NLEGL', 'HealthPermanentInjuryType'];['Ansvar', 'Tyveri og Hærværk', 'Tandskade', 'Vandskade', 'Brand', 'Retshjælp', 'Varigt men'];Østjylland
604;18699;dbfe3f88d5c3d26de391453b916f924f7247573c;2020-02-01 17:27:48.929;85.0;['NBFRL', 'NLIAB', 'NUTLWA', 'NTHFT'];['Brand', 'Ansvar', 'Vandskade', 'Tyveri og Hærværk'];København
605;8915;d21f72097772e97a30ae6c068e44da59df954183;2020-05-05 10:59:00.849;59.0;['NACOM', 'NAMOB'];['Computer & tablet', 'Mobiltelefon'];København
606;19211;5d39745243be4ecefc896940d4d08a0574187e09;2019-12-01 22:06:38.114;176.0;['NLIAB', 'NTHFT', 'NBKET', 'NBFRL', 'NUTLWA'];['Ansvar', 'Tyveri og Hærværk', 'Cykeltyveri', 'Brand', 'Vandskade'];København
607;23580;3aedc030eab38d8950c153dc70c01fa85861fdbc;2020-02-29 23:00:00.000;357.0;['NUTLWA', 'NBFRL', 'GlassBreakageType', 'NAMOB', 'HealthDentalType', 'NATCL', 'NTHFT', 'NLIAB', 'NACOM', 'NAOEL', 'HealthPermanentInjuryType'];['Vandskade', 'Brand', 'Glas & Sanitet', 'Mobiltelefon', 'Tandskade', 'Kælder- og loftsrum', 'Tyveri og Hærværk', 'Ansvar', 'Computer & tablet', 'TV & HiFi', 'Varigt men'];Østjylland
608;14132;74245b44d4a353840d2466ea8ea97f5d534c1fb1;2019-10-31 23:00:00.000;12.0;['NUTLWA', 'NLIAB'];['Vandskade', 'Ansvar'];Sydøstjylland
609;34126;3b6b6fd060582a444e502293aad3f54edd37bf83;2020-11-07 10:15:32.770;15.0;['HovdingType'];['Hövding'];København
610;25117;ce25c2ee82d42706db6cc6d8f5340330824e8a9b;2020-02-02 23:00:00.000;188.0;['NLIAB', 'NBFRL', 'NLEGL', 'GlassBreakageType', 'NUTLWE', 'NTHFT', 'NUTLWA', 'NBKET', 'NATCL'];['Ansvar', 'Brand', 'Retshjælp', 'Glas & Sanitet', 'Vejrskade', 'Tyveri og Hærværk', 'Vandskade', 'Cykeltyveri', 'Kælder- og loftsrum'];København
611;9732;257fb9cdf54e4111dfe583b9b4790cd0cc75f60b;2019-06-28 11:44:51.652;57.0;['HealthDentalType', 'HealthPermanentInjuryType'];['Tandskade', 'Varigt men'];Fyn
